,n_spins,n_shots,delta_t,n_init,n_iters,seed,execution_time,min_energy,opt_beta,opt_annealing_time,opt_gamma_0,opt_n_trotters,exact_gs_energy,bf_time
0,5,32,0.01,15,30,1,586.519463300705,-4.165720953881569,41.702783448252696,72.31212485077366,0.21436337986315215,5.232656016845757,-4.165720953881568,0.004606962203979492
1,5,32,0.01,15,30,2,568.7202854156494,-4.165720953881569,43.60005421929823,3.566696950961242,549.7075116309213,7.0945134966558765,-4.165720953881568,0.0022149085998535156
2,5,32,0.01,15,30,3,631.8780250549316,-4.165720953881569,55.080239459554974,71.10663443919238,290.97564843905303,8.151586472767281,-4.165720953881568,0.002521038055419922
3,5,32,0.01,15,30,4,602.7709808349609,-4.165720953881569,96.70301687152866,55.17599266839651,972.6870915288879,11.007423911441105,-4.165720953881568,0.004128456115722656
4,5,32,0.01,15,30,5,613.9374992847443,-4.165720953881569,22.20009511580286,87.20249831156026,206.79848342389246,13.860552711130902,-4.165720953881568,0.0019948482513427734
