,n_spins,n_shots,delta_t,n_init,n_iters,seed,execution_time,min_energy,opt_beta,opt_annealing_time,opt_gamma_0,opt_n_trotters,exact_gs_energy,bf_time
0,25,32,0.01,30,60,1,1316.6675388813019,-36.4080983694587,3.7190482644051697,23.26312523897965,718.6555674312284,10.232073877164664,-54.16490076689487,3478.019826889038
1,25,32,0.01,30,60,2,1309.5840961933136,-33.09378088847084,5.0693327695709,80.24569694979408,145.56180616790337,14.422427021447797,-54.16490076689487,3478.019826889038
2,25,32,0.01,30,60,3,1355.2540345191956,-36.719282539793326,2.052924029400952,79.1562475868175,284.9243552601873,12.226676699311378,-54.16490076689487,3478.019826889038
3,25,32,0.01,30,60,4,1329.742362499237,-36.4080983694587,2.4465147151048416,40.32816808563069,52.23488016178046,6.348044655452094,-54.16490076689487,3478.019826889038
4,25,32,0.01,30,60,5,1321.4803104400635,-36.4080983694587,4.038236655510056,12.222952961636414,151.92089834207783,12.701699198393094,-54.16490076689487,3478.019826889038
