,n_spins,n_shots,delta_t,n_init,n_iters,seed,execution_time,min_energy,opt_beta,opt_annealing_time,opt_gamma_0,opt_n_trotters,exact_gs_energy,bf_time
0,17,32,0.01,30,80,1,1628.9277215003967,-20.213708215963013,4.7565194012775525,94.22352361891485,857.064438795794,14,-30.367444910492523,10.17069697380066
1,17,32,0.01,30,80,2,1538.5284588336945,-23.09995080867777,3.392567050653921,42.83970079509413,820.1753737638305,11,-30.367444910492523,10.17069697380066
2,17,32,0.01,30,80,3,1601.5023930072784,-18.900761770919402,0.19751690691790025,36.29622433384107,754.6980576580372,10,-30.367444910492523,10.17069697380066
3,17,32,0.01,30,80,4,1582.8838109970093,-18.506660727128708,4.854365107818832,11.871993693666559,684.0548128021153,8,-30.367444910492523,10.17069697380066
4,17,32,0.01,30,80,5,1527.8722026348114,-18.506660727128708,7.078407532307019,24.630421732242475,134.34869796705263,11,-30.367444910492523,10.17069697380066
