,n_spins,n_shots,delta_t,n_init,n_iters,seed,execution_time,min_energy,opt_beta,opt_annealing_time,opt_gamma_0,opt_n_trotters,exact_gs_energy,bf_time
0,15,32,0.01,30,60,1,2037.7664091587067,-15.997142562307612,1.506873459772341,715.1603101000077,583.7569085695653,6,-23.536590851525474,2.6539249420166016
1,15,32,0.01,30,60,2,1749.9036192893982,-11.265992910128086,43.60005421929823,26.90030559606344,549.7075116309213,7,-23.536590851525474,2.6539249420166016
2,15,32,0.01,30,60,3,2042.2730815410614,-12.913162637888918,5.147668862879687,441.36903380698584,29.9732232574791,7,-23.536590851525474,2.6539249420166016
3,15,32,0.01,30,60,4,2063.383896112442,-11.898652722799389,4.854365107818832,110.7082999997262,684.0548128021153,8,-23.536590851525474,2.6539249420166016
4,15,32,0.01,30,60,5,1936.9743359088898,-13.142458321985456,0.23610070058858484,514.6044073433346,636.3505464374122,5,-23.536590851525474,2.6539249420166016
