,n_spins,n_shots,delta_t,n_init,n_iters,seed,execution_time,min_energy,opt_beta,opt_annealing_time,opt_gamma_0,opt_n_trotters,exact_gs_energy,bf_time
0,15,32,0.01,30,60,1,1287.5943257808685,-11.265992910128086,41.702783448252696,72.31212485077366,0.21436337986315215,5.232656016845757,-23.536590851525474,1.8974878787994385
1,15,32,0.01,30,60,2,1207.5915791988373,-11.265992910128086,43.60005421929823,3.566696950961242,549.7075116309213,7.0945134966558765,-23.536590851525474,1.8974878787994385
2,15,32,0.01,30,60,3,1240.0383548736572,-11.265992910128086,55.080239459554974,71.10663443919238,290.97564843905303,8.151586472767281,-23.536590851525474,1.8974878787994385
3,15,32,0.01,30,60,4,1234.2962050437927,-15.936074894196674,7.339964354371497,45.5090887141101,44.57200405774707,13.36045021390881,-23.536590851525474,1.8974878787994385
4,15,32,0.01,30,60,5,1212.8239011764526,-14.747411998939958,0.22241903903182578,47.47934880400015,981.4705907322499,6.585227254639907,-23.536590851525474,1.8974878787994385
